|4|0|2|6
100013299858079|0|0|1|1
100002545082182|1|0|0|1
100000148523712|0|1|0|1
100012772939578|0|1|0|1
100007296340785|0|1|0|1
100011599302201|0|2|1|3
1739115919|0|2|10|12
1587047727|0|0|1|1
100001099509477|0|1|0|1
100001205108854|0|1|1|2
100008157633057|0|0|1|1
100035519677812|0|1|1|2
100000042353117|0|1|0|1
100001202706923|0|1|0|1
100000074637534|1|0|0|1
100001376884964|0|0|1|1
100003871879828|0|0|1|1
1581038324|0|0|1|1
100000463564264|0|1|0|1
100001022381633|0|1|0|1
100008152923280|0|1|0|1
100015010480265|0|0|1|1
100002716851395|1|0|0|1
100026247442267|2|0|0|2
100003627878912|0|0|1|1
100001756844990|1|0|0|1
100016493140722|1|0|0|1
100026345775570|0|0|3|3
100002310630288|0|0|1|1
100012003911889|0|0|1|1
100026272475309|1|0|1|2
1590872301|1|0|0|1
1154786742|0|0|1|1
100001995986502|2|2|1|5
100004202469494|0|2|0|2
100015213726510|0|0|1|1
100003616701859|0|0|2|2
100010410103601|0|0|1|1
100001134677407|0|1|1|2
100019504151397|0|2|0|2
1505270310|0|1|0|1
100003561605417|0|0|1|1
100001176763238|0|1|0|1
100000578378828|1|0|3|4
100000575047241|0|0|2|2
100008560232101|1|0|0|1
100000253177727|1|2|0|3
100000431325847|1|0|0|1
100009309157102|0|0|1|1
1140355384|1|0|0|1
100014679243164|1|0|0|1
100008157331511|0|1|1|2
1466619728|1|0|0|1
100030657670143|0|1|0|1
100001427130807|0|0|1|1
100002428188166|0|2|0|2
100008725426285|0|1|0|1
100001716843206|2|0|1|3
1764800348|2|1|0|3
1708315066|0|1|0|1
100014660023339|0|0|1|1
100000482686027|0|0|1|1
100033748943788|1|1|0|2
100005773802366|1|0|0|1
100024486630671|1|0|0|1
100011384019387|1|0|0|1
100013164674846|0|0|1|1
100017819885967|2|0|0|2
100000934640645|0|1|0|1
100010298507015|0|1|1|2
181559891874954|1|2|0|3
100026691804213|1|0|1|2
100003753476375|1|1|0|2
100000601746435|1|0|2|3
1498291272|0|4|2|6
100006404475417|0|0|1|1
100001544778263|0|0|1|1
100009021168858|0|1|0|1
100000803915881|1|0|0|1
1585405416|1|0|1|2
100011498783744|1|0|0|1
100016697221631|0|1|0|1
100000278364468|0|1|0|1
100022977425434|1|1|1|3
100003866736702|0|0|1|1
100006110530258|0|0|1|1
100025498997374|1|0|0|1
100001063538796|2|0|1|3
100031523293683|6|11|4|21
100002453068700|1|0|0|1
1780888508|2|0|0|2
100000938746005|1|0|0|1
100027119700534|2|0|1|3
100000281688673|0|0|3|3
1090880453|1|0|0|1
1224436820|1|0|0|1
100001913880777|0|0|1|1
100007910343664|0|1|0|1
100012094453175|0|1|0|1
100002671661112|0|0|1|1
100000953010390|0|0|1|1
100004887103763|0|1|0|1
1785785170|1|0|0|1
100005657078763|0|0|1|1
100006339134318|0|1|1|2
100013297590326|1|5|4|10
100023299339216|0|1|0|1
1787812020|1|0|0|1
100000509564386|1|0|1|2
100001231272260|1|2|0|3
100005580764044|0|0|1|1
100012216494843|1|0|0|1
100005452006285|0|0|1|1
100003834920276|0|1|1|2
100010559732703|0|1|0|1
100002243844776|1|3|1|5
100012077476835|0|0|1|1
100008659750203|2|0|0|2
100003276037795|0|0|1|1
576964359|0|1|0|1
1601510872|0|0|2|2
100015963572536|0|0|1|1
100030841194384|0|0|2|2
100008613462649|1|0|0|1
710132495838337|0|12|0|12
100014133495394|0|0|2|2
100000202244333|0|0|1|1
100003927404929|0|1|1|2
100000487719677|1|0|0|1
100002190541056|0|1|0|1
100008146683506|1|0|1|2
100023800985119|0|0|1|1
100007510661282|0|0|2|2
100015610242723|0|0|1|1
100023613289740|0|0|1|1
100013956851464|0|1|1|2
1743135634|1|0|0|1
100000824364270|0|0|1|1
100024565898742|1|0|0|1
100030832519134|0|0|1|1
1683520931|2|2|0|4
100000677729025|0|0|1|1
100032096895723|0|0|1|1
100028194311226|1|0|0|1
1135102391|0|0|1|1
100001550414880|0|0|1|1
100003675920792|0|0|1|1
100008493182398|0|1|0|1
1473798145|0|0|1|1
100004101931931|0|1|0|1
100023400851961|0|0|2|2
1191533616|1|0|0|1
100002372195956|0|1|0|1
100031230283893|0|1|0|1
100011220486082|2|0|0|2
1489427648|4|2|6|12
1216875703|1|0|0|1
100005261820579|2|0|0|2
537717102|0|0|1|1
100001549440440|0|1|0|1
1672413836|0|1|1|2
100000335857661|0|2|0|2
100002187588264|1|0|0|1
1797275258|1|0|0|1
100003029295677|0|1|0|1
100007515316466|0|0|1|1
100025203260579|0|1|0|1
100002961396733|1|1|0|2
100009056871389|0|0|1|1
100002192054936|0|0|1|1
1477448885|0|0|9|9
100024699649490|0|0|1|1
100000177330396|0|1|0|1
635744499|1|0|1|2
100010565563097|2|8|16|26
100000594836231|6|32|37|75
100003039075308|0|1|0|1
100003172182521|2|0|0|2
100023938309475|0|1|0|1
100026336773393|0|0|1|1
100025743817139|0|0|1|1
100007097745419|0|0|1|1
100008051266524|0|0|2|2
729029587|0|0|3|3
100011144441764|0|1|0|1
100006561765604|0|1|0|1
100011660602287|0|0|1|1
100034906357931|0|1|0|1
100000021736763|1|2|0|3
100006875050103|0|0|1|1
100003482514529|0|0|1|1
1550175994|1|1|0|2
1831963608|0|1|0|1
100003606993455|2|2|4|8
100005972612034|0|0|1|1
100003128973033|0|0|1|1
1575137349382758|2|17|6|25
100002058159267|0|1|0|1
100000076235627|1|0|0|1
1262951372|1|0|0|1
100001403215255|0|1|0|1
100002402624353|0|0|1|1
100027567373155|0|1|0|1
100032322065379|1|0|0|1
100000567244080|0|0|2|2
100000156110676|0|0|4|4
100005096777139|2|0|0|2
100000033000649|0|0|1|1
100005481910895|1|0|0|1
100002604420124|0|4|2|6
100024199554284|0|1|0|1
100014654326730|0|0|1|1
100000115602922|0|0|1|1
100010235085141|0|0|2|2
100013467070018|0|0|1|1
100012808425495|0|1|0|1
100000003331533|1|0|0|1
100011489506399|1|0|0|1
100000255807838|1|0|0|1
100023110086802|0|1|5|6
100026062068713|0|1|0|1
1070465325|0|1|2|3
100022327572359|0|0|1|1
100028554000079|0|0|1|1
100025838380527|1|0|0|1
100014647452496|0|0|1|1
100037294745085|1|0|0|1
100001415763362|0|0|1|1
100016157319637|0|0|1|1
100008164710895|1|0|0|1
100005451013730|0|1|0|1
100003798551431|1|0|0|1
1359079844|0|0|1|1
100025073682508|0|0|2|2
100000005031332|0|1|0|1
100006041116656|0|0|1|1
100001295416405|1|0|0|1
100032009559285|0|0|3|3
770957696|0|0|1|1
100007656603573|0|1|0|1
100013445709186|0|0|2|2
100002925985087|0|0|1|1
100010375574084|0|0|1|1
1209169636|0|0|1|1
100000608708894|1|0|0|1
100001120233350|0|0|1|1
100012077171228|1|2|4|7
100001236771682|0|0|1|1
100015107713295|1|0|1|2
100029081601173|0|0|1|1
100000149475167|0|0|1|1
1058569612|0|2|2|4
100023971480675|0|0|1|1
100032220522883|0|0|1|1
1295755998|0|0|1|1
100007195026908|0|0|1|1
100001550509643|0|0|1|1
100028999059253|0|1|0|1
100032468242485|0|0|1|1
100010212641525|1|0|0|1
100024705983389|0|0|1|1
100010557588515|0|0|1|1
100000114705593|0|0|1|1
1813426427|0|1|0|1
100006525277072|0|1|0|1
100005198945823|0|1|0|1
100001026596455|0|1|0|1
100004051728823|0|0|1|1
100009473138065|1|0|0|1
100011455875650|0|0|1|1
100006763927797|1|0|0|1
100000915722461|0|0|1|1
100025170040875|1|0|0|1
100023953563790|1|0|0|1
100001011729290|1|0|0|1
100002763943903|1|0|0|1
100000306260806|0|0|1|1
100000716313799|0|1|0|1
100030107621997|1|1|0|2
100018833112657|0|0|1|1
100023462841792|0|0|1|1
100003278737583|1|1|0|2
100011030024917|1|0|0|1
100002112382022|1|0|0|1
100011679734413|0|1|0|1
100008124161815|0|0|1|1
100003655357905|0|3|1|4
100000008686399|0|0|2|2
1118123760|0|3|0|3
100024732349566|0|0|1|1
100012329806392|0|1|0|1
100003502071354|0|0|1|1
100015818822061|0|1|0|1
100006460594091|1|0|0|1
1202478492|0|0|1|1
100027856728252|0|0|3|3
100002115504154|1|0|0|1
100024161502901|0|0|1|1
100008265401885|0|0|1|1
1799084192|1|0|0|1
100009134005830|1|1|0|2
100008676018712|0|0|1|1
100034640573646|0|1|0|1
100004108892787|0|1|0|1
100014337374826|0|0|1|1
1458248778|0|0|1|1
100000484535680|0|4|1|5
100025108553215|0|2|0|2
100001777672229|3|1|6|10
100010324124835|0|0|3|3
100015019512051|1|0|0|1
100000791772150|1|0|0|1
100011333582933|1|0|1|2
1443410942|0|0|1|1
100034438310734|0|0|1|1
100005216673550|1|0|0|1
1349986451|0|0|1|1
100026752358791|1|0|0|1
100000924901043|1|1|1|3
100005497990480|1|1|1|3
100028433378974|0|1|0|1
100018602377810|0|0|1|1
100015465408748|0|0|1|1
100001912159977|1|0|0|1
100003273820781|1|0|0|1
100003592627099|0|0|1|1
100003940322490|0|0|1|1
100017391888441|0|0|1|1
100027268036946|0|0|1|1
100002540438550|0|0|1|1
100028220945621|1|1|1|3
100000695533928|0|1|1|2
100002764921442|0|1|0|1
100033590291795|1|0|0|1
100030807678595|0|2|2|4
100003261491113|1|0|0|1
100000139594802|0|0|1|1
1771611116|0|0|1|1
100004592956965|0|0|1|1
100018625681802|0|1|0|1
1344835302236530|0|0|1|1
100005760222247|1|0|1|2
100022088017627|0|0|1|1
100025009132936|1|0|0|1
100004962370340|1|0|0|1
1091532526|0|0|1|1
100017109031307|0|1|1|2
100027184154527|0|0|1|1
100014836952465|0|0|1|1
1690680524|0|2|0|2
100015350914844|0|0|1|1
100008322313797|0|0|1|1
1241636478|0|1|1|2
100015913159229|0|0|3|3
100000226006570|0|0|1|1
100002983771520|0|1|0|1
100000811995373|0|1|0|1
100009850631308|0|1|0|1
100036482735313|0|1|0|1
100000154174583|0|1|0|1
100003813838542|1|1|0|2
1790764925|0|0|1|1
100036526551194|0|1|1|2
100011364183879|0|1|2|3
100004338457233|1|0|0|1
100013953458592|3|0|1|4
100030579394537|1|0|1|2
100001926668112|0|0|8|8
100003930831820|0|1|0|1
723308642|1|1|1|3
100000545005275|0|1|0|1
1012022549|0|1|1|2
100001033306621|0|2|0|2
100027422062407|0|0|2|2
1831132091|1|0|0|1
100001076348654|0|0|2|2
100024900112561|0|0|1|1
100001365037245|0|0|1|1
100000377509796|0|1|0|1
100012310262005|0|1|1|2
1575172402|0|0|1|1
100001230948191|0|0|1|1
100009985453921|0|0|1|1
100032282030854|0|1|2|3
100034172003398|0|1|0|1
100000105844199|1|0|0|1
100001513579829|0|1|0|1
100000610557786|0|1|0|1
1227313496|0|1|0|1
100002336783421|1|1|0|2
100004052143207|0|0|1|1
100004062046857|1|0|1|2
100024039880328|0|0|1|1
100035056837680|1|0|0|1
1798265846|0|0|1|1
100009554466935|0|1|1|2
100010575279424|0|1|0|1
100005262492025|0|1|0|1
100003786728290|0|0|2|2
100017845937061|1|1|1|3
100004013833995|0|2|0|2
100002052991484|0|0|2|2
100017470964290|0|0|1|1
100008175618113|0|0|1|1
100003231240311|0|2|0|2
100008925033584|0|0|1|1
100001006323522|0|0|1|1
100026698655356|0|0|1|1
100010134421538|1|1|0|2
100013226114134|0|0|1|1
100004069186713|0|0|1|1
100003313044134|0|1|0|1
100005790995208|0|1|0|1
100013919349284|1|0|2|3
100008703121839|1|0|0|1
100006794354871|0|0|4|4
100000505254986|0|1|0|1
1338972806|0|1|0|1
100001162449464|1|0|0|1
100000856184855|1|0|0|1
100010352138452|0|1|0|1
100032110507464|0|0|1|1
100009814188242|0|1|0|1
100015353235345|0|0|1|1
100025562982850|0|0|1|1
737370260|0|0|1|1
1292007648|1|0|0|1
100000028893921|1|0|0|1
100016228299060|0|0|1|1
100025539600921|2|0|0|2
100000817230206|0|1|0|1
100002535456239|0|1|0|1
100006309764004|0|1|0|1
100005477297165|0|0|1|1
100010970236897|0|0|1|1
100005115884156|0|0|1|1
100015216972688|2|0|0|2
100003164401797|0|0|1|1
100015478087637|0|0|1|1
100005935094510|0|0|1|1
100004886080687|0|0|1|1
100022375453213|0|0|1|1
100023734933798|0|0|1|1
100023895563420|0|1|0|1
1326494090|1|0|0|1
100000132164476|0|0|1|1
100015016871696|0|1|1|2
100024881220352|0|0|1|1
100002038182930|0|0|1|1
100014322126091|0|0|1|1
100013770284184|1|0|0|1
100034453418922|1|0|0|1
100022106741958|1|0|0|1
100003908701292|0|0|3|3
100009357556158|1|1|0|2
100001009605634|0|2|2|4
100007757140695|0|0|1|1
100001450736868|1|0|1|2
100027990318154|0|1|0|1
100003011143782|1|0|0|1
100000554072983|0|1|0|1
100001926961301|1|0|0|1
100001295578159|1|1|0|2
100000198312805|0|1|0|1
487714761342560|20|17|20|57
100034625402298|0|1|0|1
594039106|0|1|0|1
100000254501851|0|0|1|1
781842630|1|0|0|1
100000313190691|0|1|0|1
100017869694565|1|0|0|1
100014990166154|0|0|2|2
100022552920268|0|0|1|1
100006248410029|0|0|1|1
100001126000536|1|0|0|1
100006596118074|1|0|1|2
100000019475703|1|0|0|1
100007858984763|0|1|0|1
100007978394808|1|0|0|1
1429868356|1|1|1|3
100010166821662|1|0|0|1
1788774913|1|2|0|3
100005602362678|0|0|2|2
100001209247827|0|0|1|1
100006433449431|0|0|1|1
100001909757664|0|1|0|1
100018857468369|0|0|1|1
100007565324306|1|0|0|1
100017844306497|2|0|0|2
100013310013888|2|0|0|2
100000107587256|0|0|1|1
100006598716786|0|0|1|1
100001749621166|1|0|0|1
1200614469|0|0|2|2
100013894687061|1|0|2|3
1800009041|1|1|0|2
100008934756149|0|0|1|1
1760513544|0|0|1|1
100001541117926|0|0|1|1
1403650871|0|1|0|1
100017463760772|0|1|0|1
100000075298497|0|0|7|7
100027262247952|1|0|0|1
100001643800443|0|0|1|1
100002313257218|0|0|1|1
100006549257640|0|0|1|1
100006222216531|0|0|2|2
100007760375048|0|0|1|1
100003541572412|0|0|1|1
100025812368207|0|0|1|1
100000567331904|0|0|1|1
100001441821723|1|0|0|1
100000026398582|0|1|0|1
100022197941200|0|1|1|2
100013074975459|1|0|2|3
100032336133110|0|0|1|1
1394157681|0|0|1|1
100000404732193|0|0|1|1
100011629305316|0|0|1|1
100000014232772|2|0|0|2
100009443832945|0|0|2|2
100037355580128|0|2|0|2
100022669611992|0|1|0|1
1188543674|1|3|2|6
100011387389564|0|0|3|3
100015737436969|0|0|1|1
1110443232|0|1|0|1
100001535204312|2|0|0|2
100009339555892|2|2|3|7
100025259556692|1|0|0|1
100012774348621|1|0|0|1
100001290111169|0|1|3|4
100025807132565|0|0|2|2
100035156478260|1|0|0|1
100000954618412|1|0|0|1
100014285478642|0|1|2|3
100034314113501|0|1|0|1
1440003649|0|1|0|1
100000875869056|0|0|1|1
100001024008080|0|0|1|1
100016784684696|0|0|1|1
100002275698066|1|0|0|1
100026126982543|0|0|2|2
100030560744682|0|0|1|1
100000279593348|0|1|0|1
100000862163304|0|1|0|1
100005881029484|0|1|0|1
100001029351852|0|1|0|1
100003892611661|1|1|1|3
100011138588345|0|0|1|1
100015169119220|0|1|0|1
1505583484|0|1|0|1
1501521402|0|0|1|1
100016593379252|0|1|2|3
100011799700199|1|0|0|1
100001167003509|0|0|1|1
100000007133940|0|1|0|1
100020904351706|1|1|0|2
100013029494004|1|2|1|4
100034958613934|1|0|0|1
100035744364215|1|1|0|2
100006567698024|0|0|1|1
100011753106588|0|1|0|1
100002279113081|0|0|1|1
1308404322|0|0|1|1
100018113867364|0|0|2|2
1229540427|0|0|1|1
1135640422|1|0|0|1
100007739711471|0|0|1|1
100026070677138|0|0|1|1
100034540062081|1|0|0|1
551979853|1|0|0|1
100010514867769|1|0|0|1
100003255774618|0|0|1|1
100027941101852|0|1|0|1
100030477000025|0|1|0|1
100001025539717|0|0|1|1
100000333263699|0|0|1|1
100001823362874|0|1|0|1
1509142617|0|0|1|1
100028467320275|0|0|1|1
100000610046473|0|2|0|2
100025887705738|0|0|1|1
100000528453357|1|0|0|1
1100821110|0|1|0|1
100014028738546|0|0|1|1
100018877570707|6|5|1|12
100000801820151|0|0|1|1
100000487687070|0|1|0|1
1367695428|0|1|0|1
100007787501302|0|0|2|2
100013898292534|0|2|0|2
100004037854174|0|0|2|2
100001721777196|1|0|0|1
100002042814393|2|0|0|2
100004104943199|1|0|0|1
100003685389519|1|0|0|1
100003714062622|0|0|1|1
100023024902279|0|3|0|3
100010229584689|0|0|1|1
100002630313252|0|0|1|1
100002262954880|0|0|3|3
1041043689|34|15|19|68
100008393741452|0|0|1|1
1554977225|0|0|1|1
100006614614738|0|1|6|7
100006188859432|0|0|1|1
1543797062|0|0|2|2
100001571434493|0|1|0|1
100011803658756|1|1|1|3
100002678861074|0|0|2|2
100024729420929|0|0|1|1
100033569111631|0|0|1|1
1008648293|1|0|0|1
100011362593489|1|0|0|1
100009623231665|0|1|1|2
100023637551230|2|0|1|3
1723225332|1|0|2|3
100000729681110|0|0|1|1
100002913527406|0|0|1|1
1570487708|0|0|1|1
100009674860665|0|2|1|3
100001956956088|0|2|0|2
100034612862338|2|1|0|3
100005057266604|0|0|2|2
100008216772568|0|0|2|2
100016914018283|0|1|0|1
100010380944760|1|0|0|1
1254619627|0|0|3|3
100000689917381|0|1|0|1
100001825483873|2|0|1|3
100024484388739|0|0|1|1
100001455470810|1|0|1|2
100000508339110|1|0|0|1
100001282866102|0|0|3|3
100002037458529|1|0|0|1
100025639572898|0|1|1|2
100002365143951|0|1|0|1
100001698843469|0|1|1|2
100001974730947|1|0|1|2
100000257556662|3|0|0|3
100004172506502|0|0|1|1
100026380392252|0|0|5|5
100009326242503|0|0|1|1
100026791155729|0|0|1|1
100033699741068|1|3|0|4
100000113685352|0|0|1|1
100002572533858|0|1|0|1
100008643557666|1|0|1|2
100010031462329|0|1|0|1
100008160668355|1|0|0|1
1680442310|1|2|2|5
100000872647836|1|1|0|2
100004499791388|1|0|0|1
100000150552628|0|0|1|1
100001070665055|0|1|0|1
100003343379185|9|15|1|25
100025039603829|0|0|1|1
100026999357944|0|0|1|1
100003103356841|1|0|0|1
100001607211495|1|0|0|1
100024042971010|0|0|1|1
100027811311445|0|0|1|1
100035639073362|0|0|1|1
100013482372978|0|0|1|1
100016297150335|0|0|1|1
100000546248967|0|1|0|1
100009265243859|12|2|8|22
100002820252541|0|1|0|1
100000622417897|0|1|0|1
100000141201520|0|0|1|1
1647264785534872|17|12|29|58
1541632455|0|0|1|1
1195147852|5|6|0|11
1408216499504463|1|11|1|13
100009455096276|0|0|1|1
100035035095650|0|1|0|1
100006282615331|0|0|2|2
100027709411149|1|0|1|2
100012633391471|0|0|1|1
100026845986753|0|0|1|1
100008824983316|0|1|0|1
100013884450727|0|0|1|1
100029864701369|0|0|1|1
100007617551967|0|1|0|1
100025004412638|0|1|9|10
100014299870523|0|1|0|1
1812067524|0|0|4|4
100009541942795|0|0|1|1
100009595792137|0|0|1|1
100000884863997|1|0|0|1
100007522758292|1|2|3|6
1821554784|0|0|1|1
100023569028993|1|0|0|1
100009228555042|0|3|0|3
100030881137036|0|1|0|1
100008111834176|0|0|1|1
100027106057871|0|1|0|1
1463702996|0|0|1|1
1204617162|0|2|1|3
1336445890|2|1|5|8
100011714766463|2|1|2|5
100029101876748|0|2|0|2
1363493711|1|0|0|1
100012346891129|0|0|2|2
100000091524955|0|0|1|1
100014992722823|0|0|1|1
100027004581281|1|0|0|1
100001950319161|0|0|13|13
100001396357124|1|0|0|1
100003619116241|0|0|1|1
100004781768548|0|0|1|1
100002575328805|1|1|0|2
100010701072276|1|0|0|1
100003960986402|0|0|1|1
100000612510436|2|1|1|4
100013065042789|0|2|15|17
100007650936187|1|0|0|1
100000763805992|0|1|0|1
100000060477397|1|0|0|1
100000157009413|0|0|1|1
100012956231169|0|3|0|3
100004083233164|0|0|1|1
100005536322863|0|0|1|1
183277328675739|0|1|5|6
100001726574196|0|1|0|1
100028521242715|1|0|0|1
100000423085167|0|0|1|1
100004837804126|1|1|0|2
100000148016132|0|0|3|3
1576445418|0|0|1|1
100008395125070|0|1|0|1
100004078502964|0|0|1|1
100024208854004|0|0|1|1
1074648738|1|1|0|2
100008294001783|1|0|0|1
100009191658129|0|1|2|3
100024145775553|0|0|1|1
100015299257793|0|0|3|3
100001398471357|0|1|0|1
100017384174228|1|0|0|1
1743756642596827|0|0|1|1
1629052705|0|1|0|1
100009173070865|0|0|1|1
100025297307308|0|0|2|2
100002415368076|0|0|1|1
100001665826364|0|0|2|2
1166258086|1|0|0|1
100012245384330|0|0|1|1
826579391|0|0|1|1
100009416593744|0|1|0|1
100000533441616|0|2|0|2
100000227816967|0|1|0|1
100000485867061|0|1|0|1
100001200817616|1|0|0|1
100002658790303|0|1|0|1
100001993376746|0|1|0|1
100006725409354|0|0|2|2
100003996976075|2|0|1|3
926514114059187|2|1|1|4
100010353888945|0|1|0|1
100025104889894|0|0|2|2
100006445770799|1|4|1|6
1629145209|0|1|0|1
1814027478|1|0|0|1
100011575622129|0|0|1|1
1024516456|2|3|2|7
100003040458367|1|0|0|1
100012824077245|2|1|0|3
100012186187781|0|0|1|1
100011042372786|0|2|0|2
100000146002727|0|0|3|3
100001324582758|0|1|1|2
1780616843|0|0|1|1
100000219316650|0|0|2|2
100034517015104|1|0|0|1
100014739126596|0|0|1|1
100016640882097|1|0|0|1
100008089590741|0|1|0|1
678261736|1|1|0|2
100032055170959|1|0|0|1
100003725991425|1|0|0|1
100016381710569|4|2|0|6
1215810607|0|0|1|1
100014671240343|0|0|1|1
100011203094926|0|0|1|1
100013853641597|0|0|3|3
718483518|0|1|1|2
100002063316664|3|2|3|8
100005799613646|0|1|0|1
100036902960860|1|0|0|1
100001239618063|0|0|1|1
1458135819|0|0|1|1
100004649254204|0|0|1|1
100030824535728|0|0|2|2
100009099635244|1|0|0|1
100007140371616|0|1|32|33
100004865076579|1|0|0|1
100000536281573|1|0|0|1
100003776313194|0|1|0|1
100000469508213|1|0|1|2
100013304166563|0|1|0|1
100017886345171|1|0|0|1
834919377|0|1|0|1
100001435660519|2|0|0|2
100003804904620|0|0|1|1
100001586530868|0|2|0|2
100023640700417|0|0|3|3
100022009386353|0|0|1|1
1604354061|0|1|0|1
100001469661547|1|0|0|1
100000620492980|1|0|0|1
1784603577|0|0|1|1
100000702803324|2|0|0|2
100003521165322|0|0|1|1
100022483283058|0|0|1|1
100016772852135|1|1|2|4
1755143187|0|1|0|1
100000537402941|0|0|1|1
100001506511362|1|0|0|1
100001020498872|0|0|2|2
100009373929411|0|1|0|1
100006141942645|0|0|1|1
100004824643149|1|0|0|1
100010244868609|0|0|1|1
100002643710686|1|0|0|1
1201100730|0|2|0|2
100005789208683|0|0|1|1
100037016012716|0|0|1|1
1452264774|1|0|0|1
100008431021482|0|0|3|3
100002139505851|1|0|0|1
100000189733237|0|1|0|1
1728043612|0|1|0|1
100013335277363|0|0|1|1
100000088336243|0|0|1|1
1235602906|1|0|1|2
100014535342058|0|1|0|1
100003779297864|1|0|0|1
100014830231620|0|0|1|1
100024371912164|0|0|1|1
100028289858490|1|0|0|1
100003368790377|0|1|0|1
1611684108|1|0|0|1
100000565630693|0|1|0|1
100021972399563|0|0|1|1
1316661393|2|0|1|3
100013468398660|0|0|1|1
100010432966172|9|4|11|24
1845317558|1|0|0|1
100003285098327|0|0|1|1
100015226084590|2|0|0|2
100006058787855|3|5|0|8
100025715603450|0|0|1|1
100004013697543|1|0|0|1
100008692864763|1|0|4|5
100001057394692|0|0|1|1
100000305682376|0|1|0|1
100000576270308|0|1|0|1
100016273862187|0|1|1|2
100027709694059|1|0|0|1
100006248262724|0|5|0|5
100004447840942|1|4|13|18
100004328587435|0|0|5|5
100000169742212|1|0|1|2
100013572731733|3|0|0|3
100000986298962|1|0|0|1
100013715326197|1|0|0|1
1793973068|0|0|2|2
1774133884|0|0|2|2
726053037|1|1|0|2
100023525618255|1|0|0|1
100011171744284|1|0|0|1
100007819519018|0|1|0|1
100001571409759|0|1|2|3
100000526494116|0|1|0|1
100003096638044|2|2|1|5
100023892667471|0|0|1|1
100004129333909|2|0|0|2
100003691594268|0|1|0|1
100034631599897|2|0|0|2
1626835173|0|1|0|1
100037562904266|1|0|0|1
100000483448578|1|0|0|1
100001954132514|0|1|0|1
100006311538721|0|0|1|1
100014964992521|1|0|0|1
100001423050662|2|0|0|2
100006321252568|0|0|1|1
1154581698|0|0|1|1
100000603391460|0|1|0|1
100003467561531|0|0|2|2
100014117107205|1|0|0|1
100006454277844|0|0|1|1
100008583643340|0|0|2|2
100026464117427|0|1|2|3
100005133249200|0|0|1|1
100019082973285|1|0|0|1
536304686|1|0|0|1
100000846254410|0|1|0|1
100006023770030|2|2|0|4
100009161059749|0|0|1|1
1033358605|1|2|0|3
100008635506949|0|1|2|3
100001073323537|1|2|0|3
100002399053182|0|1|0|1
100000923049143|0|0|1|1
100007561300769|1|0|0|1
100000351563694|0|0|1|1
100014349581653|1|0|0|1
100024493997453|1|0|0|1
100015724176467|0|0|2|2
100014740594573|3|0|4|7
100005727247279|0|0|1|1
100001769253017|1|0|2|3
100003680265711|1|0|0|1
100003829256524|1|0|0|1
100023949674979|0|1|0|1
1826767744|1|0|1|2
100000360489857|0|1|0|1
100019186384077|0|0|1|1
